,Type,Year,Color,Engine_Size,Mileage,Region,Price,Gear_Type_Encoded,Options_Full,Options_Semi Full,Options_Standard,Origin_Gulf Arabic,Origin_Other,Origin_Saudi,Fuel_Type_Diesel,Fuel_Type_Gas,Fuel_Type_Hybrid
4760,0.11396011396011396,0.20129999999999998,0.5714285714285714,0.8,0.016,0.038461538461538464,0.0010999999999999998,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
4761,0.08831908831908832,0.202,0.2857142857142857,0.25,0.0017,0.038461538461538464,1.43e-05,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
4762,0.2336182336182336,0.20179999999999998,0.2857142857142857,0.24,1.0000000000000003e-05,0.2692307692307692,0.0007000000000000001,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
4763,0.039886039886039885,0.1999,0.7857142857142857,0.27999999999999997,2.3e-05,0.2692307692307692,0.00017999999999999998,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
4764,0.41595441595441596,0.20099999999999998,0.14285714285714285,0.45999999999999996,1.7e-05,0.07692307692307693,0.00042000000000000007,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
4765,0.2336182336182336,0.2015,0.2857142857142857,0.4,0.04,0.038461538461538464,0.00043,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
4766,0.23646723646723647,0.2009,0.35714285714285715,0.5700000000000001,0.02,0.038461538461538464,0.00048000000000000007,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
4767,0.5726495726495726,0.202,0.2857142857142857,0.15,0.00035,0.07692307692307693,0.00041000000000000005,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
4768,0.019943019943019943,0.2016,0.14285714285714285,0.24933333333333332,0.0161,1.0,0.0005499999999999999,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
4769,0.5584045584045584,0.20070000000000002,0.5,0.62,0.0273,0.4230769230769231,0.00039,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
4770,0.011396011396011397,0.20139999999999997,0.2857142857142857,0.45999999999999996,0.0325,0.0,0.00126,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
4771,0.03133903133903134,0.20049999999999998,0.2857142857142857,0.15,0.0294602,0.07692307692307693,5e-05,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
4772,0.042735042735042736,0.202,0.07142857142857142,0.16,0.0025,0.07692307692307693,0.00068,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
4773,0.011396011396011397,0.202,0.2857142857142857,0.4,0.003,0.0,2.5600000000000006e-05,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
4774,0.6068376068376068,0.202,0.21428571428571427,0.13999999999999999,0.0007,0.0,0.00075,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
4775,0.23931623931623933,0.20129999999999998,0.42857142857142855,0.4,0.0105154,0.0,0.0008500000000000001,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
4776,0.7977207977207977,0.1991,0.21428571428571427,0.5599999999999999,0.0017,0.038461538461538464,0.001,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
4777,0.02564102564102564,0.20099999999999998,0.2857142857142857,0.5700000000000001,1.77e-05,0.038461538461538464,0.00045,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
4778,0.3903133903133903,0.2011,0.2857142857142857,0.44499999999999995,2.2e-05,0.038461538461538464,0.0009,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
4779,0.08831908831908832,0.2017,0.2857142857142857,0.24,0.0155,0.0,0.00035000000000000005,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
4780,0.9401709401709402,0.20070000000000002,0.2857142857142857,0.7,1.99e-05,0.0,0.00026,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
4781,0.4045584045584046,0.20070000000000002,0.5,0.8099999999999999,0.04,0.7307692307692307,0.00020500000000000002,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
4782,0.05128205128205128,0.20129999999999998,0.2857142857142857,0.8699999999999999,1.77e-05,0.038461538461538464,0.0008799999999999999,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
4783,0.008547008547008548,0.2016,0.5,0.25,0.0066,0.0,0.00089,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
4784,0.008547008547008548,0.20179999999999998,0.2857142857142857,0.15,0.014000000000000002,0.4230769230769231,0.0008500000000000001,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
4785,0.1225071225071225,0.2016,0.0,0.35,0.0155,0.038461538461538464,0.00059,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
4786,0.46153846153846156,0.2017,0.14285714285714285,0.13999999999999999,0.01,0.038461538461538464,0.0006900000000000001,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
4787,0.1794871794871795,0.2016,0.2857142857142857,0.225,0.01,0.11538461538461539,0.00057,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
4788,0.05128205128205128,0.2009,0.6428571428571429,0.24,0.0214,0.11538461538461539,0.0008500000000000001,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
4789,0.8603988603988604,0.2009,0.2857142857142857,0.6,0.0216,0.5769230769230769,0.00016,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
4790,0.019943019943019943,0.2017,0.2857142857142857,0.23111111111111118,0.0151233,0.0,0.00056,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
4791,0.1452991452991453,0.19940000000000002,0.14285714285714285,0.375,0.0090531,0.0,9.5e-05,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
4792,0.019943019943019943,0.20139999999999997,0.0,0.9,0.0106,0.038461538461538464,0.00035999999999999997,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
4793,0.019943019943019943,0.2017,0.07142857142857142,0.2485185185185185,0.03,0.0,0.00045,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
4794,0.019943019943019943,0.20070000000000002,0.2857142857142857,0.175,0.042,0.11538461538461539,0.00025,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
4795,0.008547008547008548,0.2016,0.5,0.24,0.012999999999999998,0.15384615384615385,0.00061,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
4796,0.08831908831908832,0.2016,0.07142857142857142,0.24,2.6e-05,0.07692307692307693,0.0004,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
4797,0.2222222222222222,0.20179999999999998,0.7142857142857143,0.16,0.00118,0.8846153846153846,0.00056,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
4798,0.301994301994302,0.2016,0.2857142857142857,0.35,0.0137,0.0,0.0005499999999999999,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
4799,0.017094017094017096,0.20190000000000002,0.2857142857142857,0.16,0.0085,0.7692307692307693,9.5e-06,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
4800,0.16524216524216523,0.20059999999999997,0.14285714285714285,0.36,0.038,0.0,5e-05,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
4801,0.1452991452991453,0.20059999999999997,0.07142857142857142,0.6,2.66e-05,0.5769230769230769,0.00030000000000000003,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
4803,0.03133903133903134,0.202,0.42857142857142855,0.15,0.0012,0.0,0.00042000000000000007,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
4804,0.4045584045584046,0.2003,0.14285714285714285,0.1,3e-05,0.11538461538461539,8.999999999999999e-05,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
4805,0.039886039886039885,0.2012,0.2857142857142857,0.4,0.0199,0.5,0.00073,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
4806,0.7834757834757835,0.2015,0.0,0.32,0.014500000000000002,0.2692307692307692,0.0006500000000000001,1,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
4807,0.011396011396011397,0.199,0.2857142857142857,0.3,0.0333892,0.6153846153846154,0.00030000000000000003,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
4808,0.46438746438746437,0.2016,0.2857142857142857,0.25,1.47e-05,0.2692307692307692,0.0005499999999999999,1,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
4809,0.022792022792022793,0.20139999999999997,0.42857142857142855,0.5599999999999999,0.019,0.23076923076923078,0.00105,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
4810,0.3789173789173789,0.20049999999999998,0.07142857142857142,0.35,0.030199999999999998,0.038461538461538464,0.00019,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
4811,0.09116809116809117,0.2012,0.2857142857142857,0.5700000000000001,0.0201,0.07692307692307693,0.00152,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
4812,0.07407407407407407,0.20070000000000002,0.14285714285714285,0.35,0.0196,0.038461538461538464,0.00025,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
4813,0.06267806267806268,0.2017,0.0,0.2,0.006199999999999999,0.0,0.0006900000000000001,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
4814,0.039886039886039885,0.2016,0.2857142857142857,0.4,0.0143,0.038461538461538464,0.0012000000000000001,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
4815,0.045584045584045586,0.2016,0.2857142857142857,0.4,0.0235,0.34615384615384615,0.0008500000000000001,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
4816,0.045584045584045586,0.20139999999999997,0.2857142857142857,0.275,1.69e-05,0.0,0.0006000000000000001,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
4817,0.9829059829059829,0.2008,0.6428571428571429,0.18,0.02,0.0,0.00015000000000000001,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
4818,0.6381766381766382,0.2016,0.2857142857142857,0.2,0.0112,0.19230769230769232,0.0007000000000000001,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
4819,0.03133903133903134,0.2017,0.5714285714285714,0.1445,0.006199999999999999,0.0,0.00027,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
4820,0.022792022792022793,0.2016,0.14285714285714285,0.5599999999999998,2.05e-05,0.0,0.0012000000000000001,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
4821,0.18518518518518517,0.20139999999999997,0.2857142857142857,0.35,0.0155,0.6153846153846154,0.0007000000000000001,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
4822,0.005698005698005698,0.20190000000000002,0.14285714285714285,0.2,0.0039,0.6923076923076923,0.0006500000000000001,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
4823,0.07122507122507123,0.20129999999999998,0.2857142857142857,0.5980000000000001,0.025,0.0,0.0005,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
4824,0.5128205128205128,0.2016,0.07142857142857142,0.2,0.012999999999999998,0.11538461538461539,0.00048000000000000007,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
4825,0.07977207977207977,0.202,0.5714285714285714,0.2,0.0044,0.0,0.00064,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
4826,0.13675213675213677,0.19980000000000003,0.2857142857142857,0.24,0.04,0.038461538461538464,0.00017999999999999998,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
4827,0.07122507122507123,0.2012,0.0,0.47714285714285715,0.0161925,0.0,0.0004,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
4828,0.011396011396011397,0.2011,0.5,0.45,0.0193,0.038461538461538464,0.0010999999999999998,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
4829,0.15384615384615385,0.2012,0.2857142857142857,0.24,0.0126,0.6538461538461539,0.00042000000000000007,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
4830,0.1452991452991453,0.2011,0.0,0.53,0.0203,0.0,0.00052,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
4831,0.14245014245014245,0.20190000000000002,0.2857142857142857,0.27,0.0028,0.2692307692307692,0.000725,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
4832,0.005698005698005698,0.20179999999999998,0.14285714285714285,0.16999999999999998,6.8e-05,0.0,0.0004,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
4833,0.011396011396011397,0.2002,0.07142857142857142,0.11000000000000001,0.0325605,0.038461538461538464,0.00030000000000000003,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
4835,0.07122507122507123,0.2012,0.14285714285714285,0.36,0.017,0.0,0.00045,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
4836,0.022792022792022793,0.2004,0.2857142857142857,0.48,0.035,0.3076923076923077,0.00025,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
4837,0.03133903133903134,0.20179999999999998,0.2857142857142857,0.13999999999999999,0.0095,0.0,0.00028,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
4838,0.36182336182336183,0.20179999999999998,0.07142857142857142,0.16,0.0064,0.0,0.000365,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
4839,0.22507122507122507,0.2016,0.2857142857142857,0.13999999999999999,0.018,0.0,0.00028,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
4840,0.28774928774928776,0.2017,0.21428571428571427,0.53,0.0094,0.07692307692307693,0.00117,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
4841,0.32763532763532766,0.20139999999999997,0.2857142857142857,0.5,0.0138,0.0,0.00105,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
4842,0.34472934472934474,0.2016,0.21428571428571427,0.27,0.0141,0.23076923076923078,0.00056,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
4843,0.5498575498575499,0.2015,0.6428571428571429,0.2,0.0074,0.0,0.0006950000000000001,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
4844,0.150997150997151,0.2012,0.2857142857142857,0.4,3.48e-05,0.34615384615384615,0.0006500000000000001,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
4845,0.1111111111111111,0.2017,0.07142857142857142,0.465,0.00133,0.7692307692307693,3.1e-05,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
4846,0.019943019943019943,0.20139999999999997,0.2857142857142857,0.22000000000000003,0.008025,0.5,0.0005499999999999999,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
4847,0.03418803418803419,0.2012,0.2857142857142857,0.16,0.0185,0.11538461538461539,0.0002,1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
4848,0.1452991452991453,0.19940000000000002,0.6428571428571429,0.5700000000000001,0.0357624,0.11538461538461539,0.00015000000000000001,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
4849,0.03418803418803419,0.202,0.14285714285714285,0.16,0.0058,0.0,0.0006500000000000001,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
4851,0.6353276353276354,0.2015,0.42857142857142855,0.6,0.0186,0.038461538461538464,0.00123,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
4852,0.28774928774928776,0.2017,0.07142857142857142,0.5428571428571429,1.66e-05,0.2692307692307692,0.00105,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
4853,0.019943019943019943,0.2016,0.2857142857142857,0.2353846153846154,1.55e-05,0.038461538461538464,0.00058,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
4854,0.7207977207977208,0.202,0.2857142857142857,0.25,1.9700000000000005e-05,0.038461538461538464,0.0007099999999999999,1,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
4855,0.02564102564102564,0.2016,0.5714285714285714,0.5516666666666666,0.0091,0.0,0.00095,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
4856,0.49572649572649574,0.2015,0.2857142857142857,0.24,0.023,0.038461538461538464,0.00030000000000000003,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
4857,0.3190883190883191,0.20099999999999998,0.2857142857142857,0.35,0.0143,0.07692307692307693,0.00032,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
4858,0.1794871794871795,0.2017,0.7142857142857143,0.25,0.009,0.6923076923076923,0.00052,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
4859,0.24786324786324787,0.202,0.07142857142857142,0.13999999999999999,0.0046,0.2692307692307692,0.00025,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
4860,0.14814814814814814,0.2016,0.0,0.22999999999999998,0.029000000000000005,0.038461538461538464,0.0007900000000000001,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
4861,0.022792022792022793,0.20129999999999998,0.5,0.5599999999999999,0.0328,0.0,0.0009,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
4862,0.7264957264957265,0.20049999999999998,0.14285714285714285,0.2,0.015,0.07692307692307693,0.00014,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
4863,0.717948717948718,0.20139999999999997,0.5,0.2,0.0084,0.038461538461538464,0.0006000000000000001,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
4864,0.14245014245014245,0.2012,0.2857142857142857,0.27,0.0171,0.0,0.000475,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
4865,0.1908831908831909,0.2012,0.07142857142857142,0.16,0.0175,0.19230769230769232,0.0002,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
4866,0.301994301994302,0.2016,0.2857142857142857,0.35,0.020900000000000002,0.0,0.0005,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
4867,0.9487179487179487,0.2009,0.2857142857142857,0.18,0.0223,0.038461538461538464,0.00027,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
4868,0.301994301994302,0.2016,0.2857142857142857,0.35,0.019,0.07692307692307693,0.0005499999999999999,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
4869,0.039886039886039885,0.2021,0.2857142857142857,0.27,0.00046,0.7307692307692307,0.0015,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
4870,0.011396011396011397,0.2011,0.2857142857142857,0.4723076923076923,0.1060204,0.23076923076923078,0.00115,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
4871,0.011396011396011397,0.20129999999999998,0.2857142857142857,0.5700000000000001,0.0257,0.0,0.0015,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
4872,0.06267806267806268,0.20129999999999998,0.7142857142857143,0.24,0.0233,0.46153846153846156,0.0002,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
4874,0.09686609686609686,0.2021,0.6428571428571429,0.35,0.0025,0.19230769230769232,2.6900000000000003e-05,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
4876,0.08831908831908832,0.20129999999999998,0.07142857142857142,0.24,3.48e-05,0.07692307692307693,0.00021999999999999998,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
4877,0.08831908831908832,0.2016,0.2857142857142857,0.24,0.0191,0.0,0.00045,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
4878,0.017094017094017096,0.2016,0.14285714285714285,0.13,0.012,0.0,0.0002,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
4879,0.02564102564102564,0.2008,0.0,0.43499999999999994,0.025,0.0,0.00032,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
4880,0.045584045584045586,0.2016,0.14285714285714285,0.27,0.0211,0.0,0.0006900000000000001,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
4881,0.05413105413105413,0.2011,0.42857142857142855,0.65,0.035,0.0,0.0005499999999999999,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
4882,0.18518518518518517,0.2015,0.2857142857142857,0.35,0.012,0.07692307692307693,0.000665,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
4883,0.002849002849002849,0.2017,0.2857142857142857,0.15,0.010976299999999998,0.0,0.000215,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
4884,0.03133903133903134,0.20190000000000002,0.2857142857142857,0.13999999999999999,0.0096,0.0,0.000335,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
4885,0.3646723646723647,0.20190000000000002,0.2857142857142857,0.16,0.0078,0.0,0.00028,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
4886,0.08831908831908832,0.20190000000000002,0.5714285714285714,0.24,0.0063,0.0,0.0006000000000000001,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
4887,0.03133903133903134,0.20179999999999998,0.2857142857142857,0.13999999999999999,0.009,0.0,0.00027,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
4888,0.22507122507122507,0.2017,0.2857142857142857,0.13999999999999999,0.0131,0.0,0.00025499999999999996,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
4889,0.03133903133903134,0.2017,0.2857142857142857,0.13999999999999999,0.0133,0.0,0.00025,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
4890,0.03133903133903134,0.20179999999999998,0.2857142857142857,0.13999999999999999,0.0068,0.0,0.00027,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
4891,0.3247863247863248,0.2017,0.2857142857142857,0.25,0.009,0.0,0.00039,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
4892,0.16524216524216523,0.20070000000000002,0.14285714285714285,0.36,0.026300000000000004,0.0,0.00017,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
4893,0.045584045584045586,0.2015,0.2857142857142857,0.27,3e-05,0.11538461538461539,0.00052,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
4894,0.3732193732193732,0.2015,0.2857142857142857,0.26,0.018,0.19230769230769232,0.0008,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
4895,0.13675213675213677,0.2015,0.2857142857142857,0.11000000000000001,0.0215267,0.5384615384615384,0.00031,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
4896,0.13675213675213677,0.2015,0.2857142857142857,0.24,0.0261,0.34615384615384615,0.00035000000000000005,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
4897,0.9857549857549858,0.2008,0.07142857142857142,0.1,0.013499999999999998,0.38461538461538464,0.00017,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
4898,0.02564102564102564,0.2016,0.42857142857142855,0.5283333333333334,0.0217,0.46153846153846156,0.0008699999999999999,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
4899,0.02564102564102564,0.2015,0.5,0.53,0.015,0.038461538461538464,0.001,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
4900,0.19658119658119658,0.2009,0.21428571428571427,0.36,3.25e-05,0.11538461538461539,0.00017999999999999998,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
4901,0.03418803418803419,0.20129999999999998,0.2857142857142857,0.2,0.0183,0.15384615384615385,0.00030000000000000003,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
4902,0.1225071225071225,0.2015,0.42857142857142855,0.37111111111111106,0.0262,0.0,0.0005499999999999999,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
4903,0.03418803418803419,0.202,0.07142857142857142,0.16,0.0011,0.0,0.00063,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
4904,0.5669515669515669,0.2016,0.2857142857142857,0.15,0.012999999999999998,0.3076923076923077,0.00035000000000000005,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
4905,0.06267806267806268,0.2021,0.0,0.15,0.0024,0.8461538461538461,1.1999999999999999e-05,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
4906,0.005698005698005698,0.20179999999999998,0.2857142857142857,0.2,0.017,0.8076923076923077,0.00043,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
4907,0.04843304843304843,0.2017,0.0,0.35,0.0117,0.038461538461538464,0.0018,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
4908,0.08547008547008547,0.2017,0.14285714285714285,0.38,0.024,0.038461538461538464,0.0008,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
4909,0.019943019943019943,0.20139999999999997,0.2857142857142857,0.24333333333333332,0.01664,0.19230769230769232,0.00035499999999999996,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
4910,0.27350427350427353,0.2011,0.6428571428571429,0.45999999999999996,0.015,0.19230769230769232,0.00038,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
4914,0.1111111111111111,0.20129999999999998,0.0,0.64,0.0136,0.5384615384615384,0.0008500000000000001,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
4916,0.1225071225071225,0.2016,0.2857142857142857,0.35,0.02,0.0,0.00057,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
4917,0.019943019943019943,0.2016,0.2857142857142857,0.25,0.03,0.3076923076923077,0.0005,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
4918,0.25925925925925924,0.2021,0.42857142857142855,0.2,0.00011,0.0,0.00083,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
4919,0.03418803418803419,0.2017,0.5714285714285714,0.16,0.0157,0.038461538461538464,0.000475,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
4920,0.15954415954415954,0.202,0.2857142857142857,0.2,0.00049,0.0,0.0008699999999999999,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
4921,0.02564102564102564,0.20129999999999998,0.5714285714285714,0.51875,0.02,0.0,0.0005499999999999999,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
4922,0.28774928774928776,0.2015,0.0,0.53,1.96e-05,0.4230769230769231,0.00075,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
